"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Cincinnati","United States",2012,2012-08-30,"M",1,"Mark Williams",1979-01-27,33.5906913,79,"Australia","Stein Metzger",1972-11-17,39.7837098,75,"United States","16","Andrew McGuire",1988-01-27,24.5913758,72,"United States","Avery Drost",1986-09-07,25.9794661,77,"United States","17","21-17, 21-13",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",2,"Ed Ratledge",1976-12-16,35.7043121,80,"United States","Ryan Mariano",1976-04-01,36.4134155,75,"United States","9","Piotr Marciniak",1986-10-01,25.9137577,78,"Poland","Shane Donohue",1987-07-09,25.1444216,74,"United States","24, Q13","21-15, 21-14",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",3,"Adam Roberts",1976-01-25,36.5968515,73,"United States","Andrei Belov",1984-05-15,28.29295,77,"Russia","21, Q1","Aaron Wachtfogel",1981-11-08,30.8090349,73,"United States","Jon Mesko",1977-03-30,35.4195756,78,"United States","12","21-19, 21-17",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",4,"Braidy Halverson",1983-03-08,29.4811773,77,"United States","Ty Loomis",1979-05-01,33.3333333,75,"United States","13","Jesse Rambis",1986-01-24,26.5982204,72,"United States","Mike Lambert",1974-04-14,38.3791923,78,"United States","20","11-21, 21-17, 15-10",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",5,"Paul Baxter",1972-02-01,40.5776865,77,"United States","Pedro Brazao",1979-11-27,32.7583847,77,"Brazil","14","Joey Dykstra",1987-10-01,24.9144422,77,"United States","Mike DiPierro",1980-12-10,31.7207392,78,"United States","19","19-21, 23-21, 15-10",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",6,"Fred Souza",1972-05-13,40.2984257,79,"Brazil","Matt Olson",1980-01-02,32.659822,74,"United States","11","Andrew Fuller",1984-05-09,28.3093771,82,"United States","Mark Van Zwieten",1987-07-05,25.155373,73,"United States","22, Q2","21-15, 21-19",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",7,"Adrian Carambula",1988-03-16,24.4572211,72,"Italy","Steve Grotowski",1982-05-30,30.2532512,78,"England","10","Austin Rester",1982-03-31,30.4175222,79,"United States","Dave McKienzie",1979-07-05,33.155373,75,"United States","23, Q3","21-16, 21-19",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",8,"Kevin McColloch",1984-04-19,28.3641342,77,"United States","Mike Placek",1982-10-23,29.853525,75,"United States","15","Evan Engle",1982-02-28,30.5023956,75,"United States","Russ Marchewka",1982-10-05,29.9028063,78,"United States","18","23-21, 19-21, 15-12",,"Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",9,"John Hyden",1972-10-07,39.8959617,77,"United States","Sean Scott",1973-06-29,39.1704312,77,"United States","1","Mark Williams",1979-01-27,33.5906913,79,"Australia","Stein Metzger",1972-11-17,39.7837098,75,"United States","16","22-20, 21-14",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",10,"Ed Ratledge",1976-12-16,35.7043121,80,"United States","Ryan Mariano",1976-04-01,36.4134155,75,"United States","9","Bill Strickland",1980-12-26,31.6769336,81,"United States","Casey Jennings",1975-07-10,37.1416838,75,"United States","8","21-19, 21-17",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
