"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Chicago","United States",2017,2017-08-31,"W",34,"Brandie Wilkerson",1992-07-01,25.1663244,70,"Canada","Nicole Branagh",1979-01-31,38.5817933,74,"United States","8","Jace Pardon",1993-06-09,24.2272416,70,"United States","Lara Dykstra",1993-01-12,24.6324435,69,"United States","17, Q1","21-18, 21-13","0:40","Contender's Bracket","Round 2",25,14,1,0.52,1,3,3,4,26,15,3,0.462,2,3,0,18,28,8,3,0.179,1,1,2,10,21,10,5,0.238,1,1,0,9
"AVP","Chicago","United States",2017,2017-08-31,"W",35,"Betsi Flint",1992-08-13,25.0485969,70,"United States","Kelley Larsen",1992-05-03,25.3278576,74,"United States","4","Karissa Cook",1991-04-08,26.3983573,71,"United States","Katie Spieler",1994-10-27,22.844627,65,"United States","18, Q2","22-20, 21-13","0:36","Contender's Bracket","Round 3",40,20,8,0.3,1,3,0,9,19,12,2,0.526,2,2,1,7,33,11,6,0.152,0,0,2,1,24,7,3,0.167,1,0,0,7
"AVP","Chicago","United States",2017,2017-08-31,"W",36,"Caitlin Ledoux",1990-06-09,27.2279261,74,"United States","Maria Clara Salgado",1983-05-06,34.3216975,69,"Brazil","9","Alix Klineman",1989-12-30,27.6687201,77,"United States","Lane Carico",1990-04-25,27.3511294,70,"United States","6","21-19, 16-21, 16-14","1:00","Contender's Bracket","Round 3",41,20,7,0.317,1,2,3,9,38,18,7,0.289,0,1,0,21,18,10,3,0.389,4,6,5,1,57,22,5,0.298,0,1,0,16
"AVP","Chicago","United States",2017,2017-08-31,"W",37,"Amanda Dowdy",1990-05-05,27.3237509,74,"United States","Irene Pollock",1988-11-10,28.8049281,73,"United States","11","Angela Bensend",1989-07-23,28.1067762,73,"United States","Geena Urango",1989-08-02,28.0793977,71,"United States","7","13-21, 21-12, 15-11","0:56","Contender's Bracket","Round 3",49,24,3,0.429,1,5,4,2,20,7,4,0.15,1,6,0,13,29,10,5,0.172,0,3,3,2,31,15,6,0.29,3,4,0,13
"AVP","Chicago","United States",2017,2017-08-31,"W",38,"Brandie Wilkerson",1992-07-01,25.1663244,70,"Canada","Nicole Branagh",1979-01-31,38.5817933,74,"United States","8","Aurora Davis",1991-07-01,26.1683778,69,"United States","Bree Scarbrough",1993-05-16,24.29295,73,"United States","22, Q6","21-16, 21-7","0:38","Contender's Bracket","Round 3",16,12,3,0.563,1,1,5,1,16,11,2,0.563,4,2,0,10,18,7,4,0.167,1,0,0,1,20,4,8,-0.2,3,1,1,0
"AVP","Chicago","United States",2017,2017-08-31,"W",39,"Caitlin Ledoux",1990-06-09,27.2279261,74,"United States","Maria Clara Salgado",1983-05-06,34.3216975,69,"Brazil","9","Betsi Flint",1992-08-13,25.0485969,70,"United States","Kelley Larsen",1992-05-03,25.3278576,74,"United States","4","21-17, 21-18","0:39","Contender's Bracket","Round 4",23,12,3,0.391,1,1,3,0,19,12,3,0.474,1,2,0,7,39,24,7,0.436,1,3,0,9,27,16,6,0.37,0,3,0,6
"AVP","Chicago","United States",2017,2017-08-31,"W",40,"Brandie Wilkerson",1992-07-01,25.1663244,70,"Canada","Nicole Branagh",1979-01-31,38.5817933,74,"United States","8","Amanda Dowdy",1990-05-05,27.3237509,74,"United States","Irene Pollock",1988-11-10,28.8049281,73,"United States","11","21-8, 21-15","0:48","Contender's Bracket","Round 4",14,10,1,0.643,0,1,3,4,22,14,3,0.5,8,1,0,10,23,12,5,0.304,2,2,0,2,25,8,4,0.16,2,0,0,3
"AVP","Chicago","United States",2017,2017-08-31,"W",41,"April Ross",1982-06-20,35.1978097,73,"United States","Lauren Fendrick",1982-03-20,35.449692,75,"United States","2","Caitlin Ledoux",1990-06-09,27.2279261,74,"United States","Maria Clara Salgado",1983-05-06,34.3216975,69,"Brazil","9","21-10, 21-12","0:37","Contender's Bracket","Round 5",18,14,1,0.722,8,3,0,7,17,10,1,0.529,2,1,4,1,16,6,4,0.125,0,1,1,2,19,10,2,0.421,0,2,0,6
"AVP","Chicago","United States",2017,2017-08-31,"W",42,"Brittany Hochevar",1981-05-26,36.2655715,72,"United States","Emily Day",1987-08-09,30.0616016,73,"United States","1","Brandie Wilkerson",1992-07-01,25.1663244,70,"Canada","Nicole Branagh",1979-01-31,38.5817933,74,"United States","8","21-14, 21-19","0:44","Contender's Bracket","Round 5",18,13,1,0.667,1,2,0,12,29,14,8,0.207,2,1,3,4,24,12,2,0.417,3,0,5,3,21,6,4,0.095,0,5,0,8
"AVP","Chicago","United States",2017,2017-08-31,"W",43,"Kelly Claes",1995-09-18,21.9520876,74,"United States","Sara Hughes",1995-02-14,22.5434634,70,"United States","12","April Ross",1982-06-20,35.1978097,73,"United States","Lauren Fendrick",1982-03-20,35.449692,75,"United States","2","21-14, 21-19","0:45","Semifinals",,23,17,1,0.696,2,3,3,5,21,16,2,0.667,1,1,0,12,24,7,3,0.167,2,1,0,3,23,15,1,0.609,4,1,1,0
